human_gene_id	mouse_gene_id	human_symbol	mouse_symbol	symbol_match
196446	237558	MYRFL	Myrfl	match
196463	71772	PLBD2	Plbd2	match
196477	66716	CCER1	Ccer1	match
196483	70511	EEF2KMT	Eef2kmt	match
196500	319352	PIANP	Pianp	match
196513	319618	DCP1B	Dcp1b	match
196527	105722	ANO6	Ano6	match
196528	77044	ARID2	Arid2	match
196740	320736	VSTM4	Vstm4	match
196743	212503	PAOX	Paox	match
196883	104110	ADCY4	Adcy4	match
196951	75823	FAM227B	Fam227b	match
196996	546134	GRAMD2A	Gramd2a	match
197021	235435	LCTL	Lctl	match
197131	22222	UBR1	Ubr1	match
197135	67578	PATL2	Patl2	match
197257	52815	LDHD	Ldhd	match
197258	234730	FCSK	Fcsk	match
197259	74568	MLKL	Mlkl	match
197322	257633	ACSF3	Acsf3	match
197335	106618	WDR90	Wdr90	match
197342	193838	EME2	Eme2	match
197358	268857	NLRC3	Nlrc3	match
197370	67711	NSMCE1	Nsmce1	match
197407	233887	ZNF48	Zfp553	mismatch
198437	277496	LKAAEAR1	Lkaaear1	match
199221	72507	DZIP1L	Dzip1l	match
199223	74052	TTC21A	Ttc21a	match
199675	69189	MCEMP1	Mcemp1	match
199699	23863	DAND5	Dand5	match
199720	243897	GGN	Ggn	match
199731	260299	CADM4	Cadm4	match
199745	108167479	THAP8	Thap8-ps	mouse_extra_suffix
199746	233073	U2AF1L4	U2af1l4	match
199786	100037278	NIBAN3	Niban3	match
199857	66789	ALG14	Alg14	match
199870	230789	FAM76A	Fam76a	match
199920	242594	FYB2	Fyb2	match
199953	230917	TMEM201	Tmem201	match
199964	329909	TMEM61	Tmem61	match
199990	67513	FAAP20	Faap20	match
200008	242603	CDCP2	Cdcp2	match
200010	230612	SLC5A9	Slc5a9	match
200014	319965	CC2D1B	Cc2d1b	match
200035	78373	NUDT17	Nudt17	match
200081	109658	TXLNA	Txlna	match
200132	67344	DYNLT5	Dynlt5	match
200150	319455	PLD5	Pld5	match
200159	69428	SPMIP3	Spmip3	match
200162	74362	SPAG17	Spag17	match
200172	194219	SLFNL1	Slfnl1	match
200185	66059	KRTCAP2	Krtcap2	match
200186	74343	CRTC2	Crtc2	match
200205	216792	IBA57	Iba57	match
200312	71673	RNF215	Rnf215	match
200373	226356	CFAP221	Cfap221	match
200403	70853	VWA3B	Vwa3b	match
200407	263764	CREG2	Creg2	match
200424	194388	TET3	Tet3	match
200504	66284	GKN2	Gkn2	match
200523	74221	SPMIP9	Spmip9	match
200539	78321	ANKRD23	Ankrd23	match
200558	72103	APLF	Aplf	match
200576	18711	PIKFYVE	Pikfyve	match
200634	69815	KRTCAP3	Krtcap3	match
200726	105243944	FAM237A	Fam237a	match
200728	103765	TMEM17	Tmem17	match
200734	114716	SPRED2	Spred2	match
200844	74430	CFAP20DC	Cfap20dc	match
200845	71393	KCTD6	Kctd6	match
200879	239759	LIPH	Liph	match
200894	68146	ARL13B	Arl13b	match
200916	68028	RPL22L1	Rpl22l1	match
200931	106407	SLC51A	Slc51a	match
200933	268882	FBXO45	Fbxo45	match
200942	78267	KLHDC8B	Klhdc8b	match
200958	224116	MUC20	Muc20	match
200959	328699	GABRR3	Gabrr3	match
201134	76380	CEP112	Cep112	match
201140	68460	DHRS7C	Dhrs7c	match
201161	73139	CENPV	Cenpv	match
201163	216805	FLCN	Flcn	match
201164	194908	PLD6	Pld6	match
201176	544817	ARHGAP27	Arhgap27	match
201181	278304	ZNF385C	Zfp385c	mismatch
201191	217125	SAMD14	Samd14	match
201229	66274	LYRM9	Lyrm9	match
201232	69309	SLC16A13	Slc16a13	match
201243	108803	SPEM2	Spem2	match
201254	20892	CENPX	Cenpx	match
201255	217366	LRRC45	Lrrc45	match
201266	69806	SLC39A11	Slc39a11	match
201292	338364	TRIM65	Trim65	match
201294	70450	UNC13D	Unc13d	match
201299	66599	RDM1	Rdm1	match
201305	77577	SPNS3	Spns3	match
201456	50764	FBXO15	Fbxo15	match
201475	19328	RAB12	Rab12	match
201501	207259	ZBTB7C	Zbtb7c	match
201562	70757	HACD2	Hacd2	match
201595	68292	STT3B	Stt3b	match
201625	110083	DNAH12	Dnah12	match
201626	211948	PDE12	Pde12	match
201627	211922	DENND6A	Dennd6a	match
201633	100043314	TIGIT	Tigit	match
201725	75939	C4orf46	4930579G24Rik	mismatch
201780	231290	SLC10A4	Slc10a4	match
201798	403175	TIGD4	Tigd4	match
201799	320782	TMEM154	Tmem154	match
201895	68552	SMIM14	Smim14	match
201931	73067	TMEM192	Tmem192	match
201965	192174	RWDD4	Rwdd4a	mouse_extra_suffix
201973	408022	PRIMPOL	Primpol	match
202018	231225	TAPT1	Tapt1	match
202051	71242	SPATA24	Spata24	match
202052	76594	DNAJC18	Dnajc18	match
202151	223332	RANBP3L	Ranbp3l	match
202243	76041	CCDC125	Ccdc125	match
202309	238875	GAPT	Gapt	match
202333	76469	CMYA5	Cmya5	match
202374	269019	STK32A	Stk32a	match
202500	21645	DRC5	Tcte1	mismatch
202559	170771	KHDRBS2	Khdrbs2	match
202915	231832	TMEM184A	Tmem184a	match
203054	268822	ADCK5	Adck5	match
203062	102634630	TSNARE1	Gm32168	mismatch
203068	22154	TUBB	Tubb5	mouse_extra_suffix
203069	71843	R3HCC1	R3hcc1	match
203074	71037	PRSS55	Prss55	match
203076	67750	C8orf74	4930578I06Rik	mismatch
203100	330723	HTRA4	Htra4	match
203102	353188	ADAM32	Adam32	match
203111	239368	ERICH5	Erich5	match
203190	213469	LGI3	Lgi3	match
203197	230279	TMEM268	Tmem268	match
203228	73205	C9orf72	C9orf72	mismatch
203238	320226	CCDC171	Ccdc171	match
203245	71254	NAIF1	Naif1	match
203259	71901	FAM219A	Fam219a	match
203260	622404	CCDC107	Ccdc107	match
203286	75691	ANKS6	Anks6	match
203328	66329	SUSD3	Susd3	match
203427	194744	SLC25A43	Slc25a43	match
203430	213436	RTL3	Rtl3	match
203447	27206	NRK	Nrk	match
203522	236790	INTS6L	Ints6l	match
203523	78619	ZNF449	Zfp449	mismatch
203547	67048	VMA21	Vma21	match
203859	233246	ANO5	Ano5	match
204219	545975	CERS3	Cers3	match
204474	71830	PDILT	Pdilt	match
204851	15257	HIPK1	Hipk1	match
204962	242259	SLC44A5	Slc44a5	match
205147	211383	AMER3	Amer3	match
205251	67885	MTLN	Mtln	match
205327	73467	C2orf69	1700066M21Rik	mismatch
205428	68861	DIPK2A	Dipk2a	match
205564	320213	SENP5	Senp5	match
205717	207806	USF3	Usf3	match
205860	622117	TRIML2	Triml2	match
206338	74574	LVRN	Lvrn	match
206412	214568	C6orf163	Gm136	mismatch
207063	236082	DHRSX	Dhrsx	match
219285	209086	SAMD9L	Samd9l	match
219287	72125	AMER2	Amer2	match
219333	22217	USP12	Usp12	match
219348	211623	PLAC9	Plac9	match
219402	76366	MTIF3	Mtif3	match
219409	14842	GSX1	Gsx1	match
219527	241528	LRRC55	Lrrc55	match
219537	68678	SMTNL1	Smtnl1	match
219539	241525	YPEL4	Ypel4	match
219541	381379	MED19	Med19	match
219557	70920	TEX47	Tex47	match
219578	207618	ZNF804B	Zfp804b	mismatch
219621	73287	CABCOCO1	Cabcoco1	match
219623	327766	TMEM26	Tmem26	match
219654	71918	ZCCHC24	Zcchc24	match
219670	71233	ENKUR	Enkur	match
219681	70882	ARMC3	Armc3	match
219699	107449	UNC5B	Unc5b	match
219736	216021	STOX1	Stox1	match
219738	69894	FAM241B	Fam241b	match
219743	71767	TYSND1	Tysnd1	match
219749	22750	ZNF25	Zfp9	mismatch
219770	225152	GJD4	Gjd4	match
219771	67974	CCNY	Ccny	match
219790	170799	RTKN2	Rtkn2	match
219793	65971	TBATA	Tbata	match
219844	76832	HYLS1	Hyls1	match
219854	66279	TMEM218	Tmem218	match
219855	56857	SLC37A2	Slc37a2	match
219873	258853	OR10S1	Or10s1	match
219875	258601	OR4D5	Or4d5	match
219899	272589	TBCEL	Tbcel	match
219902	235300	TLCD5	Tlcd5	match
219927	353242	MRPL21	Mrpl21	match
219931	233979	TPCN2	Tpcn2	match
219938	75469	SPATA19	Spata19	match
219957	258736	OR9Q2	Or9q2	match
219982	258677	OR5A1	Or5a1	match
219983	258673	OR4D6	Or4d6	match
219988	225929	PATL1	Patl1	match
219990	225922	OOSP2	Oosp2	match
219995	545279	MS4A15	Ms4a15	match
220001	71768	VWCE	Vwce	match
220002	225912	CYB561A3	Cyb561a3	match
220004	67752	SAXO4	Saxo4	match
220032	233537	GDPD4	Gdpd4	match
220042	74041	DDIAS	Ddias	match
220047	75338	CCDC83	Ccdc83	match
220064	72284	LTO1	LTO1	match
220081	75272	ERICH6B	Erich6b	match
220082	67926	CBY2	Cby2	match
220107	239133	DLEU7	Dleu7	match
220108	629059	FAM124A	Fam124a	match
220134	66468	SKA1	Ska1	match
220136	74453	CFAP53	Cfap53	match
220164	623279	DOK6	Dok6	match
220202	53404	ATOH7	Atoh7	match
220213	71198	OTUD1	Otud1	match
220296	72927	HEPACAM	Hepacam	match
220323	102644	OAF	Oaf	match
220359	332359	TIGD3	Tigd3	match
220382	58238	FAM181B	Fam181b	match
220388	70054	CCDC89	Ccdc89	match
220416	70859	LRRC63	Lrrc63	match
220441	320311	RNF152	Rnf152	match
220929	240186	ZNF438	Zfp438	mismatch
220963	66859	SLC16A9	Slc16a9	match
220965	71721	FAM13C	Fam13c	match
220972	71779	MARCHF8	Marchf8	match
220988	229279	HNRNPA3	Hnrnpa3	match
221002	70727	RASGEF1A	Rasgef1a	match
221035	28193	REEP3	Reep3	match
221037	108829	JMJD1C	Jmjd1c	match
221044	68527	UCMA	Ucma	match
221061	269233	FAM171A1	Fam171a1	match
221074	277468	SLC39A12	Slc39a12	match
221078	74455	NSUN6	Nsun6	match
221079	75869	ARL5B	Arl5b	match
221091	68852	LRRN4CL	Lrrn4cl	match
221092	68693	HNRNPUL2	Hnrnpul2	match
221120	69113	ALKBH3	Alkbh3	match
221143	68043	EEF1AKMT1	Eef1akmt1	match
221150	219114	SKA3	Ska3	match
221154	68514	MICU2	Micu2	match
221178	219140	SPATA13	Spata13	match
221184	234577	CPNE2	Cpne2	match
221188	382045	ADGRG5	Adgrg5	match
221191	70993	PRSS54	Prss54	match
221223	67935	CES5A	Ces5a	match
221264	633979	AK9	Ak9	match
221294	319638	NT5DC1	Nt5dc1	match
221301	270711	CALHM4	Calhm4	match
221302	72580	ZUP1	Zup1	match
221303	77296	FAM162B	Fam162b	match
221322	544696	TBC1D32	Tbc1d32	match
221336	320705	BEND6	Bend6	match
221391	353344	OPN5	Opn5	match
221393	78249	ADGRF4	Adgrf4	match
221395	224792	ADGRF5	Adgrf5	match
221400	210510	TDRD6	Tdrd6	match
221409	71020	SPATS1	Spats1	match
221421	75564	RSPH9	Rsph9	match
221424	224813	LRRC73	Lrrc73	match
221443	106821	OARD1	Oard1	match
221458	319991	KIF6	Kif6	match
221468	71138	TMEM217	Tmem217	match
221472	26382	FGD2	Fgd2	match
221476	74116	PI16	Pi16	match
221477	80748	C6orf89	BC004004	mismatch
221481	67645	ARMC12	Armc12	match
221491	106672	SMIM29	Smim29	match
221496	224640	LEMD2	Lemd2	match
221504	474156	ZBTB9	Zbtb9	match
221527	193736	ZBTB12	Zbtb12	match
221545	69662	C6orf136	2310061I04Rik	mismatch
221613	319163	H2AC1	H2ac1	match
221656	218214	KDM1B	Kdm1b	match
221662	666794	RBM24	Rbm24	match
221687	328234	RNF182	Rnf182	match
221692	218194	PHACTR1	Phactr1	match
221710	108934	SMIM13	Smim13	match
221711	637277	SYCP2L	Sycp2l	match
221749	66895	PXDC1	Pxdc1	match
221785	666311	ZSCAN25	Zscan25	match
221806	232585	VWDE	Vwde	match
221823	75456	PRPS1L1	Prps1l1	match
221830	28071	POLR1F	Polr1f	match
221833	320145	SP8	Sp8	match
221883	15397	HOXA11-AS	Hoxa11os	mismatch
221895	231986	JAZF1	Jazf1	match
221908	69871	PPP1R35	Ppp1r35	match
221914	71951	GPC2	Gpc2	match
221927	231841	BRAT1	Brat1	match
221935	330222	SDK1	Sdk1	match
221937	17425	FOXK1	Foxk1	match
221938	75104	MMD2	Mmd2	match
221955	231871	DAGLB	Daglb	match
221981	330267	THSD7A	Thsd7a	match
222008	211739	VSTM2A	Vstm2a	match
222068	103694	TMED4	Tmed4	match
222166	68235	MTURN	Mturn	match
222171	78004	PRR15	Prr15	match
222183	58212	SRRM3	Srrm3	match
222194	242860	RSBN1L	Rsbn1l	match
222223	231014	ELAPOR2	Elapor2	match
222229	71735	LRWD1	Lrwd1	match
222234	330050	FAM185A	Fam185a	match
222235	320118	FBXL13	Fbxl13	match
222236	242864	NAPEPLD	Napepld	match
222255	380753	ATXN7L1	Atxn7l1	match
222256	68764	CDHR3	Cdhr3	match
222389	209645	BEND7	Bend7	match
222484	140887	LNX2	Lnx2	match
222487	54672	ADGRG3	Adgrg3	match
222537	319415	HS3ST5	Hs3st5	match
222545	210198	GPRC6A	Gprc6a	match
222546	320995	RFX6	Rfx6	match
222553	215085	SLC35F1	Slc35f1	match
222584	208994	FAM83B	Fam83b	match
222642	70026	TSPO2	Tspo2	match
222643	76589	UNC5CL	Unc5cl	match
222658	66989	KCTD20	Kctd20	match
222659	69307	PXT1	Pxt1	match
222662	328789	LHFPL5	Lhfpl5	match
222663	268935	SCUBE3	Scube3	match
222698	66707	NKAPL	Nkapl	match
222826	71864	FAM217A	Fam217a	match
222865	243339	TMEM130	Tmem130	match
222894	114712	FERD3L	Ferd3l	match
222950	243300	NYAP1	Nyap1	match
222962	243328	SLC29A4	Slc29a4	match
223075	232016	ITPRID1	Itprid1	match
223082	387524	ZNRF2	Znrf2	match
223117	108151	SEMA3D	Sema3d	match
225689	332110	MAPK15	Mapk15	match
245711	70891	SPDYA	Spdya	match
245806	215031	VGLL2	Vgll2	match
245812	66455	CNPY4	Cnpy4	match
245913	77673	DEFB110	Defb41	mismatch
245927	654460	DEFB113	Defb18	mismatch
245929	545475	DEFB115	Defb28	mismatch
245930	75400	DEFB116	Defb29	mismatch
245932	246700	DEFB119	Defb19	mismatch
245936	266620	DEFB123	Defb36	mismatch
245937	654459	DEFB124	Defb25	mismatch
245938	654457	DEFB125	Defb26	mismatch
245939	319579	DEFB128	Defb20	mismatch
245972	242341	ATP6V0D2	Atp6v0d2	match
245973	68775	ATP6V1C2	Atp6v1c2	match
246175	231464	CNOT6L	Cnot6l	match
246176	237891	GAS2L2	Gas2l2	match
246184	66440	CDC26	Cdc26	match
246213	216227	SLC17A8	Slc17a8	match
246243	19819	RNASEH1	Rnaseh1	match
246269	215951	AFG1L	Afg1l	match
246329	237611	STAC3	Stac3	match
246330	240518	PELI3	Peli3	match
246777	66712	SPESP1	Spesp1	match
246778	246779	IL27	Il27	match
252839	66241	TMEM9	Tmem9	match
252969	382913	NEIL2	Neil2	match
252983	20913	STXBP4	Stxbp4	match
252995	384061	FNDC5	Fndc5	match
253012	101202	HEPACAM2	Hepacam2	match
253017	243078	TECRL	Tecrl	match
253143	215476	PRR14L	Prr14l	match
253152	384214	EPHX4	Ephx4	match
253190	68607	SERHL2	Serhl	human_extra_suffix
253260	78757	RICTOR	Rictor	match
253314	218268	EIF4E1B	Eif4e1b	match
253430	69718	IPMK	Ipmk	match
253461	245007	ZBTB38	Zbtb38	match
253512	67554	SLC25A30	Slc25a30	match
253558	225010	LCLAT1	Lclat1	match
253559	239857	CADM2	Cadm2	match
253635	53951	GPATCH11	Gpatch11	match
253714	212377	MMS22L	Mms22l	match
253725	28006	WASHC2C	Washc2	human_extra_suffix
253738	13593	EBF3	Ebf3	match
253769	71682	WDR27	Wdr27	match
253782	241447	CERS6	Cers6	match
253827	320183	MSRB3	Msrb3	match
253832	75965	ZDHHC20	Zdhhc20	match
253935	100502693	ANGPTL5	Gm19324	mismatch
253943	229096	YTHDF3	Ythdf3	match
253959	56784	RALGAPA1	Ralgapa1	match
253980	233877	KCTD13	Kctd13	match
253982	233879	ASPHD1	Asphd1	match
254013	320204	ETFBKMT	Etfbkmt	match
254042	66559	METAP1D	Metap1d	match
254048	320538	UBN2	Ubn2	match
254050	381741	LRRC43	Lrrc43	match
254065	382236	BRWD3	Brwd3	match
254102	114601	EHBP1L1	Ehbp1l1	match
254122	225861	SNX32	Snx32	match
254158	631145	CXorf58	Fam90a1b	mismatch
254170	70611	FBXO33	Fbxo33	match
254173	330010	TTLL10	Ttll10	match
254187	78306	TSGA10IP	Tsga10ip	match
254225	108937	RNF169	Rnf169	match
254228	103511	CALHM5	Calhm5	match
254240	270757	BPIFC	Bpifc	match
254251	209707	LCORL	Lcorl	match
254263	12794	CNIH2	Cnih2	match
254268	329738	AKNAD1	Aknad1	match
254295	227696	PHYHD1	Phyhd1	match
254359	70605	ZDHHC24	Zdhhc24	match
254394	71567	MCM9	Mcm9	match
254427	227545	PROSER2	Proser2	match
254428	98396	SLC41A1	Slc41a1	match
254439	69861	C11orf86	2010003K11Rik	mismatch
254528	75178	MEIOB	Meiob	match
254531	99010	LPCAT4	Lpcat4	match
254552	66387	NUDT8	Nudt8	match
254773	332427	LYG2	Lyg2	match
254778	76982	VXN	Vxn	match
254827	635702	NAALADL2	Naaladl2	match
254863	69186	TMEM256	Tmem256	match
254887	332175	ZDHHC23	Zdhhc23	match
254950	26560	KRTAP15-1	Krtap15-1	match
254956	75495	MORN5	Morn5	match
255027	93734	MPV17L	Mpv17l	match
255043	68255	TMEM86B	Tmem86b	match
255057	100503659	CBARP	Cbarp	match
255061	93670	TAC4	Tac4	match
255101	241116	CFAP65	Cfap65	match
255104	77056	TMCO4	Tmco4	match
255119	75784	CFAP299	Cfap299	match
255189	271844	PLA2G4F	Pla2g4f	match
255220	67402	TXNDC8	Txndc8	match
255231	68279	MCOLN2	Mcoln2	match
255239	244859	ANKK1	Ankk1	match
255252	66606	LRRC57	Lrrc57	match
255275	68515	MYADML2	Myadml2	match
255324	71920	EPGN	Epgn	match
255349	333048	LHFPL7	Lhfpl7	match
255374	330216	MBLAC1	Mblac1	match
255394	216198	TCP11L2	Tcp11l2	match
255411	73863	SPMIP11	Spmip11	match
255426	74563	RASGEF1C	Rasgef1c	match
255488	218215	RNF144B	Rnf144b	match
255520	244548	ELMOD2	Elmod2	match
255631	71355	COL24A1	Col24a1	match
255649	170834	OOSP1	Oosp1	match
255738	100102	PCSK9	Pcsk9	match
255743	114249	NPNT	Npnt	match
255758	66061	DYNLT2B	Dynlt2b	match
255762	67983	PDZD9	Pdzd9	match
255783	66300	INAFM1	Inafm1	match
255798	69576	SMCO1	Smco1	match
255809	382062	C19orf38	AB124611	mismatch
255877	12029	BCL6B	Bcl6b	match
255919	382030	CNEP1R1	Cnep1r1	match
255928	329324	SYT14	Syt14	match
255967	72587	PAN3	Pan3	match
256006	625662	ANKRD31	Ankrd31	match
256076	665033	COL6A5	Col6a5	match
256126	71846	SYCE2	Syce2	match
256130	217951	TMEM196	Tmem196	match
256158	665700	HMCN2	Hmcn2	match
256281	66174	NUDT14	Nudt14	match
256297	19213	PTF1A	Ptf1a	match
256302	24083	NATD1	Natd1	match
256309	212392	CCDC110	Ccdc110	match
256329	72000	LMNTD2	Lmntd2	match
256356	235533	GK5	Gk5	match
256364	225898	EML3	Eml3	match
256380	268297	SCML4	Scml4	match
256435	20447	ST6GALNAC3	St6galnac3	match
256471	72175	MFSD8	Mfsd8	match
256472	381199	TMEM151A	Tmem151a	match
256536	70571	TCERG1L	Tcerg1l	match
256586	70082	LYSMD2	Lysmd2	match
256643	382252	BCLAF3	Bclaf3	match
256646	213765	NUTM1	Nutm1	match
256691	71738	MAMDC2	Mamdc2	match
256710	69286	GLIPR1L1	Glipr1l1	match
256714	78283	MAP7D2	Map7d2	match
256764	546144	WDR72	Wdr72	match
256815	70909	C10orf67	4921504E06Rik	mismatch
256892	258168	OR51F1	Or51f1	match
256933	208990	NPB	Npb	match
256949	80880	KANK3	Kank3	match
256957	629303	HEATR9	Heatr9	match
256979	194974	SUN3	Sun3	match
256987	218442	SERINC5	Serinc5	match
257000	100504425	TINCR	Tincr	match
257019	242506	FRMD3	Frmd3	match
257044	631584	CATSPERE	Catspere1	mouse_extra_suffix
257062	106757	CATSPERD	Catsperd	match
257068	433022	PLCXD2	Plcxd2	match
257101	100503878	ZNF683	Zfp683	mismatch
257106	226652	ARHGAP30	Arhgap30	match
257144	14525	GCSAM	Gcsam	match
257160	235315	RNF214	Rnf214	match
257169	214106	C9orf43	4933430I17Rik	mismatch
257177	75472	CFAP126	Cfap126	match
257194	320840	NEGR1	Negr1	match
257202	75512	GPX6	Gpx6	match
257218	268281	SHPRH	Shprh	match
257236	66717	CFAP184	Ccdc96	mismatch
257240	245683	KLHL34	Klhl34	match
257313	224065	UTS2B	Uts2b	match
257364	235406	SNX33	Snx33	match
257397	66724	TAB3	Tab3	match
257407	72792	C2orf72	2810459M11Rik	mismatch
257415	68152	FAM133B	Fam133b	match
257629	72074	ANKS4B	Anks4b	match
258010	75744	SVIP	Svip	match
259173	235633	ALS2CL	Als2cl	match
259215	433099	LY6G6F	Ly6g6f	match
259217	73442	HSPA12A	Hspa12a	match
259230	208449	SGMS1	Sgms1	match
259232	338370	NALCN	Nalcn	match
259236	20776	TMIE	Tmie	match
259239	629761	WFDC11	Wfdc11	match
259240	629754	WFDC9	Wfdc9	match
259266	12316	ASPM	Aspm	match
259282	665775	BOD1L1	Bod1l	human_extra_suffix
259285	353148	TAS2R39	Tas2r139	mismatch
259286	387515	TAS2R40	Tas2r144	mismatch
259308	433698	SPATA31F1	Spata31f1a	mouse_extra_suffix
260293	81906	CYP4X1	Cyp4x1	match
260425	99470	MAGI3	Magi3	match
260429	353130	PRSS33	Prss33	match
260436	494497	FDCSP	Fdcsp	match
261726	226591	TIPRL	Tiprl	match
261729	74051	STEAP2	Steap2	match
261734	260305	NPHP4	Nphp4	match
266553	218165	OFCC1	Ofcc1	match
266629	380683	SEC14L3	Sec14l3	match
266655	100504116	BRD3OS	Brd3os	match
266722	50787	HS6ST3	Hs6st3	match
266727	74762	MDGA1	Mdga1	match
266743	225872	NPAS4	Npas4	match
266812	58243	NAP1L5	Nap1l5	match
266977	77596	ADGRF1	Adgrf1	match
280636	72657	SELENOH	Selenoh	match
282679	66333	AQP11	Aqp11	match
282775	259012	OR5J2	Or5j3	mismatch
282809	382406	POC1B	Poc1b	match
282966	67085	C10orf53	1700024G13Rik	mismatch
282969	69064	FUOM	Fuom	match
282973	74004	JAKMIP3	Jakmip3	match
282974	57740	STK32C	Stk32c	match
282991	73689	BLOC1S2	Bloc1s2	match
282996	73713	RBM20	Rbm20	match
283078	210719	MKX	Mkx	match
283120	14955	H19	H19	match
283129	622554	MAJIN	Majin	match
283130	107375	SLC25A45	Slc25a45	match
283131	66961	NEAT1	Neat1	match
283149	80288	BCL9L	Bcl9l	match
283150	382074	FOXR1	Foxr1	match
283152	270150	DRC12	Ccdc153	mismatch
283208	320452	P4HA3	P4ha3	match
283209	70974	PGM2L1	Pgm2l1	match
283212	72184	KLHL35	Klhl35	match
283219	622320	KCTD21	Kctd21	match
283229	213573	CRACR2B	Cracr2b	match
283232	71448	TMEM80	Tmem80	match
283234	78317	CCDC88B	Ccdc88b	match
283237	70387	TTC9C	Ttc9c	match
283248	104383	RCOR2	Rcor2	match
283254	241547	HARBI1	Harbi1	match
283284	102637012	IGSF22	LOC102637012	mismatch
283297	18314	OR10A4	Or10a4	match
283298	244198	OLFML1	Olfml1	match
283310	628870	OTOGL	Otogl	match
283337	68744	ZNF740	Zfp740	mismatch
283349	192678	RASSF3	Rassf3	match
283358	330406	B4GALNT3	B4galnt3	match
283373	237615	ANKRD52	Ankrd52	match
283375	72002	SLC39A5	Slc39a5	match
283377	66701	SPRYD4	Spryd4	match
283383	243277	ADGRD1	Adgrd1	match
283385	74890	MORN3	Morn3	match
283417	320752	DPY19L2	Dpy19l2	match
283420	232414	CLEC9A	Clec9a	match
283431	237436	GAS2L3	Gas2l3	match
283446	231646	MYO1H	Myo1h	match
283450	269700	HECTD4	Hectd4	match
283455	333050	KSR2	Ksr2	match
283459	384281	GATC	Gatc	match
283461	545126	REDIC1	Redic1	match
283463	239611	MUC19	Muc19	match
283464	223827	GXYLT1	Gxylt1	match
283471	75002	TMPRSS12	Tmprss12	match
283489	101994	CHAMP1	Champ1	match
283514	380918	SIAH3	Siah3	match
283518	328424	KCNRG	Kcnrg	match
283537	71706	SLC46A3	Slc46a3	match
283554	70713	GPR137C	Gpr137c	match
283571	73422	PROX2	Prox2	match
283576	238331	ZDHHC22	Zdhhc22	match
283578	382620	TMED8	Tmed8	match
283600	104910	SLC25A47	Slc25a47	match
283629	71099	TSSK4	Tssk4	match
283635	100101807	FAM177A1	Fam177a2	mismatch
283638	217882	CEP170B	Cep170b	match
283643	104732	TEDC1	Tedc1	match
283652	317750	SLC24A5	Slc24a5	match
283659	235472	PRTG	Prtg	match
283677	73673	REC114	Rec114	match
283726	330577	SAXO2	Saxo2	match
283742	68215	FAM98B	Fam98b	match
283748	78390	PLA2G4D	Pla2g4d	match
283777	434197	FAM169BP	Fam169b	human_extra_suffix
283807	74165	FBXL22	Fbxl22	match
283847	320022	TERB1	Terb1	match
283848	234677	CES4A	Ces4a	match
283849	277978	EXOC3L1	Exoc3l	human_extra_suffix
283869	381073	NPW	Npw	match
283870	319259	BRICD5	Bricd5	match
283871	67078	PGP	Pgp	match
283875	320309	GREP1	Grep1	match
283897	101602	C16orf54	AI467606	mismatch
283899	233875	INO80E	Ino80e	match
283927	67528	NUDT7	Nudt7	match
283948	621239	NHLRC4	Nhlrc4	match
283951	214489	UQCC4	Uqcc4	match
283953	74720	TMEM114	Tmem114	match
283985	328035	FADS6	Fads6	match
283987	217310	HID1	Hid1	match
283989	76265	TSEN54	Tsen54	match
283991	319370	UBALD2	Ubald2	match
283999	546519	TMEM235	Tmem235	match
284001	71276	CCDC57	Ccdc57	match
284004	238023	HEXD	Hexd	match
284013	327956	VMO1	Vmo1	match
284018	69066	C17orf58	1810010H24Rik	mismatch
284021	380732	MILR1	Milr1	match
284023	80515	RNF227	Rnf227	match
284040	66338	CDRT4	Cdrt4	match
284058	76719	KANSL1	Kansl1	match
284067	75437	CFAP97D1	Cfap97d1	match
284069	217219	FAM171A2	Fam171a2	match
284071	268491	MEIOC	Meioc	match
284076	237930	TTLL6	Ttll6	match
284086	140859	NEK8	Nek8	match
284098	70325	PIGW	Pigw	match
284099	628813	C17orf78	Gm11437	mismatch
284106	217149	CISD3	Cisd3	match
284111	237831	SLC13A5	Slc13a5	match
284114	380705	TMEM102	Tmem102	match
284119	19285	CAVIN1	Cavin1	match
284129	268512	SLC26A11	Slc26a11	match
284131	338371	ENDOV	Endov	match
284161	66569	GDPD1	Gdpd1	match
284184	208501	NDUFAF8	Ndufaf8	match
284207	210029	METRNL	Metrnl	match
284217	16772	LAMA1	Lama1	match
284252	106931	KCTD1	Kctd1	match
284266	620235	SIGLEC15	Siglec15	match
284273	225791	PTGR3	Ptgr3	match
284297	269855	SSC5D	Ssc5d	match
284325	414069	ACTMAP	Actmap	match
284338	623131	PRR19	Prr19	match
284339	330485	TMEM145	Tmem145	match
284340	232983	CXCL17	Cxcl17	match
