human_gene_id	mouse_gene_id	human_symbol	mouse_symbol
55296	67249	TBC1D19	Tbc1d19
128637	67231	TBC1D20	Tbc1d20
161514	74286	TBC1D21	Tbc1d21
25771	223754	TBC1D22A	Tbc1d22a
55633	381085	TBC1D22B	Tbc1d22b
55773	67581	TBC1D23	Tbc1d23
57465	224617	TBC1D24	Tbc1d24
4943	209815	TBC1D25	Tbc1d25
23329	74694	TBC1D30	Tbc1d30
93594	210544	TBC1D31	Tbc1d31
221322	544696	TBC1D32	Tbc1d32
6902	21371	TBCA	Tbca
1155	66411	TBCB	Tbcb
6903	72726	TBCC	Tbcc
55171	70573	TBCCD1	Tbccd1
6904	108903	TBCD	Tbcd
6905	70430	TBCE	Tbce
219899	272589	TBCEL	Tbcel
93627	271981	TBCK	Tbck
29110	56480	TBK1	Tbk1
9755	73174	TBKBP1	Tbkbp1
79718	81004	TBL1XR1	Tbl1xr1
26608	27368	TBL2	Tbl2
10607	213773	TBL3	Tbl3
6908	21374	TBP	Tbp
9519	237336	TBPL1	Tbpl1
387332	227606	TBPL2	Tbpl2
10716	21375	TBR1	Tbr1
84897	21376	TBRG1	Tbrg1
9238	21379	TBRG4	Tbrg4
6899	21380	TBX1	Tbx1
6909	21385	TBX2	Tbx2
6926	21386	TBX3	Tbx3
9496	21387	TBX4	Tbx4
6910	21388	TBX5	Tbx5
6911	21389	TBX6	Tbx6
347853	109575	TBX10	Tbx10
6913	21384	TBX15	Tbx15
9096	76365	TBX18	Tbx18
9095	83993	TBX19	Tbx19
57057	57246	TBX20	Tbx20
30009	57765	TBX21	Tbx21
50945	245572	TBX22	Tbx22
6915	21390	TBXA2R	Tbxa2r
6916	21391	TBXAS1	Tbxas1
123036	74413	TC2N	Tc2n
9747	77574	TCAF1	Tcaf1
285966	232748	TCAF2	Tcaf2
285343	382117	TCAIM	Tcaim
8557	21393	TCAP	Tcap
6917	21399	TCEA1	Tcea1
6919	21400	TCEA2	Tcea2
6920	21401	TCEA3	Tcea3
9338	237052	TCEAL1	Tceal1
56849	100040972	TCEAL7	Tceal7
90843	66684	TCEAL8	Tceal8
51186	22381	TCEAL9	Tceal9
170082	245695	TCEANC	Tceanc
127428	66526	TCEANC2	Tceanc2
10915	56070	TCERG1	Tcerg1
256536	70571	TCERG1L	Tcerg1l
6929	21423	TCF3	Tcf3
6925	21413	TCF4	Tcf4
6932	21414	TCF7	Tcf7
83439	21415	TCF7L1	Tcf7l1
6934	21416	TCF7L2	Tcf7l2
6938	21406	TCF12	Tcf12
6939	21407	TCF15	Tcf15
6941	106795	TCF19	Tcf19
6942	21411	TCF20	Tcf20
6943	21412	TCF21	Tcf21
150921	69852	TCF23	Tcf23
100129654	100039596	TCF24	Tcf24
22980	66855	TCF25	Tcf25
10732	277353	TCFL5	Tcfl5
7062	99681	TCHH	Tchh
126637	71325	TCHHL1	Tchhl1
84260	77832	TCHP	Tchp
56892	69068	TCIM	Tcim
10312	27060	TCIRG1	Tcirg1
8115	21432	TCL1A	Tcl1
6948	21452	TCN2	Tcn2
6949	21453	TCOF1	Tcof1
6950	21454	TCP1	Tcp1
6954	21463	TCP11	Tcp11
55346	320554	TCP11L1	Tcp11l1
255394	216198	TCP11L2	Tcp11l2
6988	102791	TCTA	Tcta
79600	654470	TCTN1	Tctn1
79867	67978	TCTN2	Tctn2
26123	67590	TCTN3	Tctn3
6999	56720	TDO2	Tdo2
55775	104884	TDP1	Tdp1
51567	56196	TDP2	Tdp2
56165	83561	TDRD1	Tdrd1
81550	219249	TDRD3	Tdrd3
163589	214575	TDRD5	Tdrd5
221400	210510	TDRD6	Tdrd6
23424	100121	TDRD7	Tdrd7
122402	74691	TDRD9	Tdrd9
91646	71981	TDRD12	Tdrd12
11022	72634	TDRKH	Tdrkh
157695	72148	TDRP	Tdrp
7003	21676	TEAD1	Tead1
8463	21677	TEAD2	Tead2
7005	21678	TEAD3	Tead3
7004	21679	TEAD4	Tead4
7006	21682	TEC	Tec
25851	70381	TECPR1	Tecpr1
9895	104859	TECPR2	Tecpr2
9524	106529	TECR	Tecr
253017	243078	TECRL	Tecrl
6975	21684	TECTB	Tectb
283643	104732	TEDC1	Tedc1
80178	72016	TEDC2	Tedc2
7008	21685	TEF	Tef
79736	68550	TEFM	Tefm
7010	21687	TEK	Tek
83659	21689	TEKT1	Tekt1
27285	24084	TEKT2	Tekt2
64518	71062	TEKT3	Tekt3
150483	71840	TEKT4	Tekt4
146279	70426	TEKT5	Tekt5
100128569	432479	TEKTIP1	Tektip1
126402	70976	TEKTL1	Tektl1
9894	71718	TELO2	Telo2
100134934	69535	TEN1	Ten1
10178	23963	TENM1	Tenm1
57451	23964	TENM2	Tenm2
55714	23965	TENM3	Tenm3
26011	23966	TENM4	Tenm4
167153	100715	TENT2	Tent2
11044	210106	TENT4A	Tent4a
64282	214627	TENT4B	Tent4b
55603	212943	TENT5A	Tent5a
115572	100342	TENT5B	Tent5b
54855	74645	TENT5C	Tent5c
169966	213449	TENT5D	Tent5d
7011	21745	TEP1	Tep1
146705	78777	TEPSIN	Tepsin
283847	320022	TERB1	Terb1
145645	74401	TERB2	Terb2
7013	21749	TERF1	Terf1
7014	21750	TERF2	Terf2
54386	57321	TERF2IP	Terf2ip
7015	21752	TERT	Tert
26136	21753	TES	Tes
54997	57816	TESC	Tesc
7016	21754	TESK1	Tesk1
10420	230661	TESK2	Tesk2
9633	17771	TESMIN	Tesmin
9840	67596	TESPA1	Tespa1
80312	52463	TET1	Tet1
54790	214133	TET2	Tet2
200424	194388	TET3	Tet3
55852	21763	TEX2	Tex2
374618	21778	TEX9	Tex9
54881	269536	TEX10	Tex10
56159	83558	TEX11	Tex11
56158	66654	TEX12	Tex12
56157	67944	TEX13A	Tex13a
56155	83560	TEX14	Tex14
56154	104271	TEX15	Tex15
647310	75671	TEX22	Tex22
122046	75860	TEX26	Tex26
1527	385380	TEX28	Tex28
121793	75528	TEX29	Tex29
93081	75623	TEX30	Tex30
84066	73435	TEX35	Tex35
387718	73808	TEX36	Tex36
374973	75173	TEX38	Tex38
165100	71863	TEX44	Tex44
729059	67663	TEX46	Tex46
219557	70920	TEX47	Tex47
100505478	75524	TEX48	Tex48
730159	100502590	TEX50	Tex50
101929926	102638514	TEX51	Tex51
101929469	71149	TEX52	Tex52
111216277	74307	TEX54	Tex54
152405	74663	TEX55	Tex55
83639	56746	TEX101	Tex101
113419	21766	TEX261	Tex261
51368	21767	TEX264	Tex264
7018	22041	TF	Trf
7019	21780	TFAM	Tfam
7020	21418	TFAP2A	Tfap2a
7021	21419	TFAP2B	Tfap2b
7022	21420	TFAP2C	Tfap2c
83741	226896	TFAP2D	Tfap2d
339488	332937	TFAP2E	Tfap2e
7023	83383	TFAP4	Tfap4
51106	224481	TFB1M	Tfb1m
7024	21422	TFCP2	Tfcp2
29842	81879	TFCP2L1	Tfcp2l1
7027	21781	TFDP1	Tfdp1
7029	211586	TFDP2	Tfdp2
7030	209446	TFE3	Tfe3
7942	21425	TFEB	Tfeb
22797	21426	TFEC	Tfec
7031	21784	TFF1	Tff1
7032	21785	TFF2	Tff2
7033	21786	TFF3	Tff3
10342	21787	TFG	Tfg
24144	54723	TFIP11	Tfip11
7035	21788	TFPI	Tfpi
7980	21789	TFPI2	Tfpi2
29844	69714	TFPT	Tfpt
7036	50765	TFR2	Tfr2
7037	22042	TFRC	Tfrc
7038	21819	TG	Tg
23483	76355	TGDS	Tgds
7039	21802	TGFA	Tgfa
7040	21803	TGFB1	Tgfb1
7041	21804	TGFB1I1	Tgfb1i1
7042	21808	TGFB2	Tgfb2
7043	21809	TGFB3	Tgfb3
7045	21810	TGFBI	Tgfbi
7046	21812	TGFBR1	Tgfbr1
7048	21813	TGFBR2	Tgfbr2
7049	21814	TGFBR3	Tgfbr3
100507588	100044509	TGFBR3L	Tgfbr3l
9392	73122	TGFBRAP1	Tgfbrap1
7050	21815	TGIF1	Tgif1
60436	228839	TGIF2	Tgif2
7051	21816	TGM1	Tgm1
7052	21817	TGM2	Tgm2
7053	21818	TGM3	Tgm3
7047	331046	TGM4	Tgm4
9333	74176	TGM5	Tgm5
343641	241636	TGM6	Tgm6
116179	640543	TGM7	Tgm7
96764	116940	TGS1	Tgs1
7054	21823	TH	Th
63892	240174	THADA	Thada
55145	73754	THAP1	Thap1
83591	66816	THAP2	Thap2
90326	69876	THAP3	Thap3
51078	67026	THAP4	Thap4
80764	69009	THAP7	Thap7
57215	59016	THAP11	Thap11
5612	72981	THAP12	Thap12
7056	21824	THBD	Thbd
7057	21825	THBS1	Thbs1
7058	21826	THBS2	Thbs2
7059	21827	THBS3	Thbs3
7060	21828	THBS4	Thbs4
117145	75778	THEM4	Them4
284486	66198	THEM5	Them5
51337	223626	THEM6	Them6
387357	210757	THEMIS	Themis
9473	230787	THEMIS2	Themis2
54974	66628	THG1L	Thg1l
79896	208967	THNSL1	Thnsl1
55258	232078	THNSL2	Thnsl2
9984	225160	THOC1	Thoc1
57187	331401	THOC2	Thoc2
84321	73666	THOC3	Thoc3
8563	107829	THOC5	Thoc5
79228	386612	THOC6	Thoc6
80145	66231	THOC7	Thoc7
7064	50492	THOP1	Thop1
7066	21832	THPO	Thpo
7067	21833	THRA	Thra
9967	230753	THRAP3	Thrap3
7068	21834	THRB	Thrb
7069	21835	THRSP	Thrsp
55901	56229	THSD1	Thsd1
79875	207596	THSD4	Thsd4
221981	330267	THSD7A	Thsd7a
80731	210417	THSD7B	Thsd7b
79178	105663	THTPA	Thtpa
55623	233802	THUMPD1	Thumpd1
80745	72167	THUMPD2	Thumpd2
25917	14911	THUMPD3	Thumpd3
7070	21838	THY1	Thy1
29087	77862	THYN1	Thyn1
7072	21841	TIA1	Tia1
7073	21843	TIAL1	Tial1
7074	21844	TIAM1	Tiam1
26230	24001	TIAM2	Tiam2
148022	106759	TICAM1	Ticam1
90381	77011	TICRR	Ticrr
7075	21846	TIE1	Tie1
92610	211550	TIFA	Tifa
497189	212937	TIFAB	Tifab
57103	319801	TIGAR	Tigar
166815	68140	TIGD2	Tigd2
220359	332359	TIGD3	Tigd3
201798	403175	TIGD4	Tigd4
84948	105734	TIGD5	Tigd5
201633	100043314	TIGIT	Tigit
84908	66488	TIMCC	Fam136a
91937	276891	TIMD4	Timd4
8914	21853	TIMELESS	Timeless
1678	30058	TIMM8A	Timm8a1
26521	30057	TIMM8B	Timm8b
26520	30056	TIMM9	Timm9
26519	30059	TIMM10	Timm10
26515	14356	TIMM10B	Timm10b
26517	30055	TIMM13	Timm13
10440	21854	TIMM17A	Timm17a
10245	21855	TIMM17B	Timm17b
29090	67105	TIMM21	Timm21
29928	56322	TIMM22	Timm22
90580	69773	TIMM29	Timm29
10469	21856	TIMM44	Timm44
92609	66525	TIMM50	Timm50
51300	76916	TIMMDC1	Timmdc1
7076	21857	TIMP1	Timp1
7077	21858	TIMP2	Timp2
7078	21859	TIMP3	Timp3
7079	110595	TIMP4	Timp4
27283	26944	TINAG	Tinag
64129	94242	TINAGL1	Tinagl1
257000	100504425	TINCR	Tincr
26277	28113	TINF2	Tinf2
25976	99929	TIPARP	Tiparp
54962	66131	TIPIN	Tipin
261726	226591	TIPRL	Tiprl
114609	117149	TIRAP	Tirap
93643	74094	TJAP1	Tjap1
7082	21872	TJP1	Tjp1
9414	21873	TJP2	Tjp2
27134	27375	TJP3	Tjp3
7083	21877	TK1	Tk1
7084	57813	TK2	Tk2
26007	225913	TKFC	Tkfc
7086	21881	TKT	Tkt
84076	74419	TKTL2	Tktl2
116238	68385	TLCD1	Tlcd1
727910	380712	TLCD2	Tlcd2
79850	116972	TLCD3A	Tlcd3a
83723	68952	TLCD3B	Tlcd3b
148534	99887	TLCD4	Tlcd4
219902	235300	TLCD5	Tlcd5
140711	383766	TLDC2	Tldc2
7088	21885	TLE1	Tle1
7089	21886	TLE2	Tle2
7090	21887	TLE3	Tle3
7091	21888	TLE4	Tle4
166	14797	TLE5	Tle5
79816	114606	TLE6	Tle6
102723796	102638837	TLE7	Tle7
9874	228012	TLK1	Tlk1
11011	24086	TLK2	Tlk2
7092	21892	TLL1	Tll1
7093	24087	TLL2	Tll2
7094	21894	TLN1	Tln1
83660	70549	TLN2	Tln2
59274	80889	TLNRD1	Tlnrd1
7096	21897	TLR1	Tlr1
7097	24088	TLR2	Tlr2
7098	142980	TLR3	Tlr3
7099	21898	TLR4	Tlr4
7100	53791	TLR5	Tlr5
10333	21899	TLR6	Tlr6
51284	170743	TLR7	Tlr7
51311	170744	TLR8	Tlr8
54106	81897	TLR9	Tlr9
3195	21908	TLX1	Tlx1
3196	21909	TLX2	Tlx2
30012	27140	TLX3	Tlx3
83941	94043	TM2D1	Tm2d1
83877	69742	TM2D2	Tm2d2
80213	68634	TM2D3	Tm2d3
4071	17112	TM4SF1	Tm4sf1
7104	229302	TM4SF4	Tm4sf4
9032	75604	TM4SF5	Tm4sf5
116211	277203	TM4SF19	Tm4sf19
79853	66261	TM4SF20	Tm4sf20
53346	107769	TM6SF1	Tm6sf1
53345	107770	TM6SF2	Tm6sf2
7108	73166	TM7SF2	Tm7sf2
51768	67623	TM7SF3	Tm7sf3
10548	74140	TM9SF1	Tm9sf1
9375	68059	TM9SF2	Tm9sf2
56889	107358	TM9SF3	Tm9sf3
9777	99237	TM9SF4	Tm9sf4
55319	66282	TMA16	Tma16
64114	69660	TMBIM1	Tmbim1
51643	68212	TMBIM4	Tmbim4
7009	110213	TMBIM6	Tmbim6
117531	13409	TMC1	Tmc1
117532	192140	TMC2	Tmc2
342125	233424	TMC3	Tmc3
147798	353499	TMC4	Tmc4
79838	74424	TMC5	Tmc5
11322	217353	TMC6	Tmc6
79905	209760	TMC7	Tmc7
147138	217356	TMC8	Tmc8
23023	330401	TMCC1	Tmcc1
9911	68875	TMCC2	Tmcc2
57458	319880	TMCC3	Tmcc3
54499	68944	TMCO1	Tmco1
127391	69469	TMCO2	Tmco2
255104	77056	TMCO4	Tmco4
145942	67356	TMCO5A	Tmco5
55374	71983	TMCO6	Tmco6
112163659	118568222	TMDD1	Tmdd1
11018	17083	TMED1	Tmed1
10959	56334	TMED2	Tmed2
23423	66111	TMED3	Tmed3
222068	103694	TMED4	Tmed4
50999	73130	TMED5	Tmed5
146456	66269	TMED6	Tmed6
51014	66676	TMED7	Tmed7
283578	382620	TMED8	Tmed8
54732	67511	TMED9	Tmed9
8577	230157	TMEFF1	Tmeff1
23671	56363	TMEFF2	Tmeff2
51754	242409	TMEM8B	Tmem8b
252839	66241	TMEM9	Tmem9
56674	56786	TMEM9B	Tmem9b
8834	216821	TMEM11	Tmem11
28978	75712	TMEM14A	Tmem14a
200728	103765	TMEM17	Tmem17
129787	211986	TMEM18	Tmem18
55266	67226	TMEM19	Tmem19
84866	71687	TMEM25	Tmem25
219623	327766	TMEM26	Tmem26
55161	67878	TMEM33	Tmem33
59353	67564	TMEM35A	Tmem35a
100506144	100039968	TMEM35B	Tmem35b
140738	170706	TMEM37	Tmem37
79041	74166	TMEM38A	Tmem38a
55151	52076	TMEM38B	Tmem38b
55254	67846	TMEM39A	Tmem39a
55116	230770	TMEM39B	Tmem39b
55287	94346	TMEM40	Tmem40
90407	66664	TMEM41A	Tmem41a
440026	233724	TMEM41B	Tmem41b
131616	66079	TMEM42	Tmem42
79188	74122	TMEM43	Tmem43
93109	224090	TMEM44	Tmem44
55076	56277	TMEM45A	Tmem45a
120224	235135	TMEM45B	Tmem45b
83604	192216	TMEM47	Tmem47
23585	71817	TMEM50A	Tmem50a
757	77975	TMEM50B	Tmem50b
55092	214359	TMEM51	Tmem51
339456	69671	TMEM52	Tmem52
120939	330428	TMEM52B	Tmem52b
79639	68777	TMEM53	Tmem53
113452	66260	TMEM54	Tmem54
9528	56374	TMEM59	Tmem59
25789	67937	TMEM59L	Tmem59l
85025	212090	TMEM60	Tmem60
199964	329909	TMEM61	Tmem61
80021	96957	TMEM62	Tmem62
9725	208795	TMEM63A	Tmem63a
55362	224807	TMEM63B	Tmem63b
57156	217733	TMEM63C	Tmem63c
169200	100201	TMEM64	Tmem64
157378	74868	TMEM65	Tmem65
91147	329795	TMEM67	Tmem67
137695	72098	TMEM68	Tmem68
51249	230657	TMEM69	Tmem69
54968	70397	TMEM70	Tmem70
137835	213068	TMEM71	Tmem71
643236	319776	TMEM72	Tmem72
157753	239408	TMEM74	Tmem74
55321	108832	TMEM74B	Tmem74b
84283	71913	TMEM79	Tmem79
283232	71448	TMEM80	Tmem80
388730	74626	TMEM81	Tmem81
388595	213989	TMEM82	Tmem82
144110	67893	TMEM86A	Tmem86a
255043	68255	TMEM86B	Tmem86b
25963	211499	TMEM87A	Tmem87a
84910	72477	TMEM87B	Tmem87b
92162	67020	TMEM88	Tmem88
440955	69384	TMEM89	Tmem89
641649	320208	TMEM91	Tmem91
9772	71947	TMEM94	Tmem94
339168	100503361	TMEM95	Tmem95
27346	69071	TMEM97	Tmem97
26022	103743	TMEM98	Tmem98
55273	67888	TMEM100	Tmem100
84336	76547	TMEM101	Tmem101
284114	380705	TMEM102	Tmem102
113277	217203	TMEM106A	Tmem106a
54664	71900	TMEM106B	Tmem106b
79022	380967	TMEM106C	Tmem106c
84314	66910	TMEM107	Tmem107
66000	81907	TMEM108	Tmem108
79073	68539	TMEM109	Tmem109
283953	74720	TMEM114	Tmem114
11070	56395	TMEM115	Tmem115
89894	77462	TMEM116	Tmem116
84216	320709	TMEM117	Tmem117
338773	231633	TMEM119	Tmem119
83862	215210	TMEM120A	Tmem120a
144404	330189	TMEM120B	Tmem120b
80757	69195	TMEM121	Tmem121
27439	94047	TMEM121B	Tmem121b
114908	71929	TMEM123	Tmem123
128218	230678	TMEM125	Tmem125
84233	66271	TMEM126A	Tmem126a
55863	68472	TMEM126B	Tmem126b
55654	69470	TMEM127	Tmem127
85013	66309	TMEM128	Tmem128
92305	68366	TMEM129	Tmem129
222865	243339	TMEM130	Tmem130
23505	56030	TMEM131	Tmem131
23240	229473	TMEM131L	Tmem131l
54972	98170	TMEM132A	Tmem132a
114795	208151	TMEM132B	Tmem132b
92293	208213	TMEM132C	Tmem132c
121256	243274	TMEM132D	Tmem132d
124842	270893	TMEM132E	Tmem132e
80194	66990	TMEM134	Tmem134
65084	72759	TMEM135	Tmem135
51524	72982	TMEM138	Tmem138
135932	109218	TMEM139	Tmem139
55281	68487	TMEM140	Tmem140
85014	51875	TMEM141	Tmem141
55260	70209	TMEM143	Tmem143
55314	70652	TMEM144	Tmem144
284339	330485	TMEM145	Tmem145
10430	69804	TMEM147	Tmem147
129303	232086	TMEM150A	Tmem150a
284417	330460	TMEM150B	Tmem150b
441027	231503	TMEM150C	Tmem150c
256472	381199	TMEM151A	Tmem151a
441151	210573	TMEM151B	Tmem151b
201799	320782	TMEM154	Tmem154
80008	243025	TMEM156	Tmem156
25907	72309	TMEM158	Tmem158
54958	69094	TMEM160	Tmem160
54929	234371	TMEM161A	Tmem161a
153396	72745	TMEM161B	Tmem161b
81615	72160	TMEM163	Tmem163
84187	209497	TMEM164	Tmem164
55858	21982	TMEM165	Tmem165
153339	66074	TMEM167A	Tmem167
56900	67495	TMEM167B	Tmem167b
64418	101118	TMEM168	Tmem168
92691	271711	TMEM169	Tmem169
124491	66817	TMEM170A	Tmem170
100113407	621976	TMEM170B	Tmem170b
134285	380863	TMEM171	Tmem171
134288	68344	TMEM174	Tmem174
84286	72392	TMEM175	Tmem175
55365	66058	TMEM176A	Tmem176a
28959	65963	TMEM176B	Tmem176b
80775	66343	TMEM177	Tmem177
130733	68027	TMEM178A	Tmem178
100507421	434008	TMEM178B	Tmem178b
388021	104885	TMEM179	Tmem179
374395	67706	TMEM179B	Tmem179b
57583	77106	TMEM181	Tmem181a
130827	381339	TMEM182	Tmem182
92703	57439	TMEM183A	Tmem183a
202915	231832	TMEM184A	Tmem184a
25829	223693	TMEM184B	Tmem184b
55751	234463	TMEM184C	Tmem184c
84548	236848	TMEM185A	Tmem185a
79134	226351	TMEM185B	Tmem185b
25880	66690	TMEM186	Tmem186
147744	78052	TMEM190	Tmem190
201931	73067	TMEM192	Tmem192
256130	217951	TMEM196	Tmem196
130612	319998	TMEM198	Tmem198
114801	77220	TMEM200A	Tmem200a
399474	623230	TMEM200B	Tmem200b
645369	622645	TMEM200C	Tmem200c
199953	230917	TMEM201	Tmem201
338949	73893	TMEM202	Tmem202
94107	227615	TMEM203	Tmem203
79652	407831	TMEM204	Tmem204
374882	235043	TMEM205	Tmem205
131920	100043057	TMEM207	Tmem207
29100	66320	TMEM208	Tmem208
84928	72649	TMEM209	Tmem209
100505993	78217	TMEM210	Tmem210
389177	208613	TMEM212	Tmem212
155006	77522	TMEM213	Tmem213
54867	68796	TMEM214	Tmem214
401498	320500	TMEM215	Tmem215
51259	68642	TMEM216	Tmem216
221468	71138	TMEM217	Tmem217
121725057	102640495	TMEM217B	Tmem217b
219854	66279	TMEM218	Tmem218
124446	68742	TMEM219	Tmem219
388335	338369	TMEM220	Tmem220
100130519	434325	TMEM221	Tmem221
84065	52174	TMEM222	Tmem222
79064	66836	TMEM223	Tmem223
338661	75667	TMEM225	Tmem225
730130	319832	TMEM229A	Tmem229a
161145	268567	TMEM229B	Tmem229b
29058	70612	TMEM230	Tmem230
79583	234740	TMEM231	Tmem231
642987	381107	TMEM232	Tmem232
387890	545798	TMEM233	Tmem233
56063	76799	TMEM234	Tmem234
283999	546519	TMEM235	Tmem235
653567	625286	TMEM236	Tmem236
65062	381259	TMEM237	Tmem237
388564	664968	TMEM238	Tmem238
100289255	71576	TMEM238L	Tmem238l
100288797	66766	TMEM239	Tmem239
339453	381582	TMEM240	Tmem240
729515	70544	TMEM242	Tmem242
79161	652925	TMEM243	Tmem243
23731	242474	TMEM245	Tmem245
388946	78469	TMEM247	Tmem247
55069	71667	TMEM248	Tmem248
90120	109299	TMEM250	Tmem250
169693	226040	TMEM252	Tmem252
643382	619301	TMEM253	Tmem253
80195	66039	TMEM254	Tmem254
55026	245386	TMEM255A	Tmem255a
348013	272465	TMEM255B	Tmem255b
254863	69186	TMEM256	Tmem256
746	69038	TMEM258	Tmem258
91304	216157	TMEM259	Tmem259
54916	218989	TMEM260	Tmem260
90488	103266	TMEM263	Tmem263
100862671	105180375	TMEM265	Tmem265
123591	244886	TMEM266	Tmem266
64417	633640	TMEM267	Tmem267
203197	230279	TMEM268	Tmem268
100129924	75180	TMEM269	Tmem269
135886	76629	TMEM270	Tmem270
112441426	115490131	TMEM271	Tmem271rt
170371	69069	TMEM273	Tmem273
105378696	76237	TMEM275	Tmem275
84773	125480935	TMEM276	Tmem276
643965	320587	TMEM278	Tmem278
7110	232286	TMF1	Tmf1
259236	20776	TMIE	Tmie
388364	66601	TMIGD1	Tmigd1
55217	192289	TMLHE	Tmlhe
7111	21916	TMOD1	Tmod1
29767	50876	TMOD2	Tmod2
29766	50875	TMOD3	Tmod3
29765	50874	TMOD4	Tmod4
7112	21917	TMPO	Tmpo
643853	100504715	TMPPE	Tmppe
7113	50528	TMPRSS2	Tmprss2
64699	140765	TMPRSS3	Tmprss3
56649	214523	TMPRSS4	Tmprss4
80975	80893	TMPRSS5	Tmprss5
164656	71753	TMPRSS6	Tmprss6
344805	208171	TMPRSS7	Tmprss7
360200	432478	TMPRSS9	Tmprss9
339967	194597	TMPRSS11A	Tmprss11a
132724	319875	TMPRSS11B	Tmprss11b
9407	231382	TMPRSS11D	Tmprss11d
28983	243084	TMPRSS11E	Tmprss11e
389208	243083	TMPRSS11F	Tmprss11f
283471	75002	TMPRSS12	Tmprss12
84000	214531	TMPRSS13	Tmprss13
5651	19146	TMPRSS15	Tmprss15
7114	19241	TMSB4X	Tmsb4x
9168	19240	TMSB10	Tmsb10
196410	71664	TMT1B	Tmt1b
83857	387314	TMTC1	Tmtc1
160335	278279	TMTC2	Tmtc2
160418	237500	TMTC3	Tmtc3
84899	70551	TMTC4	Tmtc4
83590	64295	TMUB1	Tmub1
79089	72053	TMUB2	Tmub2
81542	72736	TMX1	Tmx1
51075	66958	TMX2	Tmx2
54495	67988	TMX3	Tmx3
56255	52837	TMX4	Tmx4
3371	21923	TNC	Tnc
7124	21926	TNF	Tnf
7126	21927	TNFAIP1	Tnfaip1
7127	21928	TNFAIP2	Tnfaip2
7128	21929	TNFAIP3	Tnfaip3
7130	21930	TNFAIP6	Tnfaip6
25816	106869	TNFAIP8	Tnfaip8
126282	66443	TNFAIP8L1	Tnfaip8l1
79626	69769	TNFAIP8L2	Tnfaip8l2
388121	244882	TNFAIP8L3	Tnfaip8l3
7132	21937	TNFRSF1A	Tnfrsf1a
7133	21938	TNFRSF1B	Tnfrsf1b
7293	22163	TNFRSF4	Tnfrsf4
943	21941	TNFRSF8	Tnfrsf8
3604	21942	TNFRSF9	Tnfrsf9
8792	21934	TNFRSF11A	Tnfrsf11a
4982	18383	TNFRSF11B	Tnfrsf11b
51330	27279	TNFRSF12A	Tnfrsf12a
23495	57916	TNFRSF13B	Tnfrsf13b
115650	72049	TNFRSF13C	Tnfrsf13c
8764	230979	TNFRSF14	Tnfrsf14
608	21935	TNFRSF17	Tnfrsf17
8784	21936	TNFRSF18	Tnfrsf18
55504	29820	TNFRSF19	Tnfrsf19
27242	94185	TNFRSF21	Tnfrsf21
8718	85030	TNFRSF25	Tnfrsf25
7292	22164	TNFSF4	Tnfsf4
944	21949	TNFSF8	Tnfsf8
8744	21950	TNFSF9	Tnfsf9
8743	22035	TNFSF10	Tnfsf10
8600	21943	TNFSF11	Tnfsf11
8742	21944	TNFSF12	Tnfsf12
10673	24099	TNFSF13B	Tnfsf13b
8740	50930	TNFSF14	Tnfsf14
9966	326623	TNFSF15	Tnfsf15
8995	240873	TNFSF18	Tnfsf18
23043	665113	TNIK	Tnik
10318	57783	TNIP1	Tnip1
79155	231130	TNIP2	Tnip2
79931	414084	TNIP3	Tnip3
8711	83813	TNK1	Tnk1
10188	51789	TNK2	Tnk2
8658	21951	TNKS	Tnks
80351	74493	TNKS2	Tnks2
64102	64103	TNMD	Tnmd
63923	329278	TNN	Tnn
7134	21924	TNNC1	Tnnc1
7125	21925	TNNC2	Tnnc2
7135	21952	TNNI1	Tnni1
7136	21953	TNNI2	Tnni2
7137	21954	TNNI3	Tnni3
7138	21955	TNNT1	Tnnt1
7139	21956	TNNT2	Tnnt2
7140	21957	TNNT3	Tnnt3
7141	21958	TNP1	Tnp1
7142	21959	TNP2	Tnp2
3842	238799	TNPO1	Tnpo1
30000	212999	TNPO2	Tnpo2
23534	320938	TNPO3	Tnpo3
7143	21960	TNR	Tnr
27327	233833	TNRC6A	Tnrc6a
23112	213988	TNRC6B	Tnrc6b
57690	217351	TNRC6C	Tnrc6c
84629	231861	TNRC18	Tnrc18
7145	21961	TNS1	Tns1
23371	209039	TNS2	Tns2
64759	319939	TNS3	Tns3
84951	217169	TNS4	Tns4
7148	81877	TNXB	Tnxb
10140	22057	TOB1	Tob1
10766	57259	TOB2	Tob2
114034	68276	TOE1	Toe1
23116	328108	TOGARAM1	Togaram1
165186	320159	TOGARAM2	Togaram2
54472	54473	TOLLIP	Tollip
10043	21968	TOM1	Tom1
10040	71943	TOM1L1	Tom1l1
146691	216810	TOM1L2	Tom1l2
401505	68512	TOMM5	Tomm5
100188893	66119	TOMM6	Tomm6
54543	66169	TOMM7	Tomm7
9804	67952	TOMM20	Tomm20
387990	75266	TOMM20L	Tomm20l
56993	223696	TOMM22	Tomm22
10953	67145	TOMM34	Tomm34
10452	53333	TOMM40	Tomm40
84134	641376	TOMM40L	Tomm40l
9868	28185	TOMM70	Tomm70a
4796	72749	TONSL	Tonsl
7150	21969	TOP1	Top1
116447	72960	TOP1MT	Top1mt
7153	21973	TOP2A	Top2a
7155	21974	TOP2B	Top2b
7156	21975	TOP3A	Top3a
